Time (JST),Kashiwazaki (m),Mikuni (m),Oga (m),Okushiri (m),Tobishima (m)
2024/01/02 07:03:30,0.026,-0.056,-0.017,0.019,-0.027
2024/01/02 07:04:00,0.032,-0.048,-0.001,0.020,-0.053
2024/01/02 07:04:30,0.039,-0.046,-0.034,0.017,-0.044
2024/01/02 07:05:00,0.046,-0.021,-0.014,0.018,-0.047
2024/01/02 07:05:30,0.043,-0.024,-0.015,0.021,-0.030
2024/01/02 07:06:00,0.046,-0.015,-0.009,0.030,-0.030
2024/01/02 07:06:30,0.048,-0.001,-0.008,0.036,-0.019
2024/01/02 07:07:00,0.050,0.002,0.013,0.033,-0.015
2024/01/02 07:07:30,0.040,0.029,0.010,0.027,-0.014
2024/01/02 07:08:00,0.040,0.028,-0.004,0.021,-0.021
2024/01/02 07:08:30,0.033,0.048,0.011,0.015,-0.022
2024/01/02 07:09:00,0.024,0.061,0.009,0.014,-0.024
2024/01/02 07:09:30,0.023,0.061,0.019,0.016,-0.026
2024/01/02 07:10:00,0.007,0.074,0.013,0.011,-0.018
2024/01/02 07:10:30,0.006,0.090,0.017,0.003,-0.014
2024/01/02 07:11:00,0.005,0.092,0.023,0.003,-0.004
2024/01/02 07:11:30,-0.005,0.107,0.038,0.005,-0.006
2024/01/02 07:12:00,-0.010,0.103,0.049,-0.004,-0.002
2024/01/02 07:12:30,-0.008,0.116,0.054,-0.012,-0.007
2024/01/02 07:13:00,-0.014,0.107,0.059,-0.014,0.001
2024/01/02 07:13:30,-0.017,0.111,0.052,-0.013,-0.004
2024/01/02 07:14:00,-0.017,0.104,0.037,-0.016,0.008
2024/01/02 07:14:30,-0.017,0.088,0.055,-0.017,0.023
2024/01/02 07:15:00,-0.018,0.085,0.063,-0.016,0.024
2024/01/02 07:15:30,-0.018,0.075,0.059,-0.015,0.036
2024/01/02 07:16:00,-0.020,0.051,0.056,-0.012,0.022
2024/01/02 07:16:30,-0.014,0.047,0.038,-0.010,0.022
2024/01/02 07:17:00,-0.017,0.035,0.046,-0.013,0.009
2024/01/02 07:17:30,-0.015,0.012,0.042,-0.013,-0.005
2024/01/02 07:18:00,-0.010,0.003,0.031,-0.012,-0.007
2024/01/02 07:18:30,-0.017,-0.006,0.001,-0.011,0.003
2024/01/02 07:19:00,-0.008,-0.013,-0.001,-0.003,0.004
2024/01/02 07:19:30,-0.015,-0.014,-0.003,0.002,0.009
2024/01/02 07:20:00,-0.018,-0.022,0.014,0.000,0.000
2024/01/02 07:20:30,-0.008,-0.026,-0.028,-0.008,0.004
2024/01/02 07:21:00,-0.012,-0.027,-0.032,-0.013,-0.010
2024/01/02 07:21:30,-0.014,-0.033,-0.046,-0.007,-0.021
2024/01/02 07:22:00,-0.008,-0.039,-0.037,0.000,-0.021
2024/01/02 07:22:30,-0.010,-0.040,-0.049,0.003,-0.025
2024/01/02 07:23:00,-0.019,-0.034,-0.043,0.001,-0.032
2024/01/02 07:23:30,-0.021,-0.029,-0.063,-0.008,-0.030
2024/01/02 07:24:00,-0.025,-0.032,-0.018,-0.013,-0.040
2024/01/02 07:24:30,-0.027,-0.035,-0.036,-0.005,-0.043
2024/01/02 07:25:00,-0.034,-0.050,-0.048,0.002,-0.039
2024/01/02 07:25:30,-0.040,-0.035,-0.037,0.004,-0.039
2024/01/02 07:26:00,-0.048,-0.039,-0.034,-0.004,-0.017
2024/01/02 07:26:30,-0.059,-0.050,-0.023,-0.010,-0.001
2024/01/02 07:27:00,-0.062,-0.038,-0.025,-0.011,0.023
2024/01/02 07:27:30,-0.067,-0.043,-0.023,-0.014,0.027
2024/01/02 07:28:00,-0.074,-0.026,-0.027,-0.015,0.035
2024/01/02 07:28:30,-0.074,-0.038,0.014,-0.009,0.028
2024/01/02 07:29:00,-0.076,-0.025,0.001,-0.008,0.030
2024/01/02 07:29:30,-0.076,-0.038,0.020,-0.010,0.022
2024/01/02 07:30:00,-0.073,-0.018,0.005,-0.015,0.021
2024/01/02 07:30:30,-0.066,-0.020,0.009,-0.022,0.019
2024/01/02 07:31:00,-0.057,-0.015,0.032,-0.013,0.008
2024/01/02 07:31:30,-0.049,-0.005,0.024,-0.004,0.008
2024/01/02 07:32:00,-0.034,0.016,0.032,0.002,0.010
2024/01/02 07:32:30,-0.024,0.014,0.060,0.006,0.021
2024/01/02 07:33:00,-0.007,0.021,0.063,0.002,0.028
2024/01/02 07:33:30,0.003,0.037,0.061,-0.004,0.040
2024/01/02 07:34:00,0.019,0.029,0.041,-0.005,0.031
2024/01/02 07:34:30,0.033,0.043,0.056,0.001,0.040
2024/01/02 07:35:00,0.041,0.027,0.020,0.005,0.027
2024/01/02 07:35:30,0.049,0.043,0.035,0.005,0.027
2024/01/02 07:36:00,0.058,0.046,0.011,0.006,0.011
2024/01/02 07:36:30,0.066,0.034,0.005,0.010,0.004
2024/01/02 07:37:00,0.071,0.034,0.016,0.011,-0.006
2024/01/02 07:37:30,0.074,0.020,0.005,0.008,-0.003
2024/01/02 07:38:00,0.070,0.017,-0.008,0.002,-0.005
2024/01/02 07:38:30,0.072,0.010,-0.004,-0.002,0.011
2024/01/02 07:39:00,0.070,0.013,-0.019,0.003,0.019
2024/01/02 07:39:30,0.072,0.013,-0.004,0.009,0.033
2024/01/02 07:40:00,0.068,0.002,-0.024,0.010,0.032
2024/01/02 07:40:30,0.059,-0.013,0.002,0.009,0.032
2024/01/02 07:41:00,0.058,-0.012,-0.020,0.002,0.023
2024/01/02 07:41:30,0.051,-0.020,-0.023,-0.005,0.017
2024/01/02 07:42:00,0.040,-0.040,-0.004,-0.002,0.011
2024/01/02 07:42:30,0.041,-0.032,-0.018,0.006,0.009
2024/01/02 07:43:00,0.038,-0.049,-0.017,0.006,0.003
2024/01/02 07:43:30,0.032,-0.051,-0.009,-0.002,0.002
2024/01/02 07:44:00,0.027,-0.053,-0.037,-0.001,-0.001
2024/01/02 07:44:30,0.027,-0.055,-0.010,-0.002,-0.012
2024/01/02 07:45:00,0.021,-0.056,-0.001,-0.001,-0.017
2024/01/02 07:45:30,0.025,-0.047,-0.019,0.007,-0.018
2024/01/02 07:46:00,0.027,-0.054,-0.015,0.013,-0.017
2024/01/02 07:46:30,0.024,-0.053,-0.032,0.008,-0.012
2024/01/02 07:47:00,0.032,-0.045,-0.008,0.002,-0.016
2024/01/02 07:47:30,0.045,-0.035,0.009,0.002,-0.011
2024/01/02 07:48:00,0.047,-0.015,-0.017,0.007,-0.025
2024/01/02 07:48:30,0.044,-0.018,-0.025,0.014,-0.021
2024/01/02 07:49:00,0.043,0.004,-0.025,0.017,-0.025
2024/01/02 07:49:30,0.056,0.018,-0.011,0.015,-0.021
2024/01/02 07:50:00,0.054,0.018,-0.022,0.013,-0.008
2024/01/02 07:50:30,0.051,0.036,-0.005,0.011,-0.010
2024/01/02 07:51:00,0.050,0.045,-0.023,0.010,-0.010
2024/01/02 07:51:30,0.046,0.061,0.015,0.012,-0.011
2024/01/02 07:52:00,0.044,0.070,-0.012,0.016,-0.007
2024/01/02 07:52:30,0.046,0.078,-0.014,0.021,-0.008
2024/01/02 07:53:00,0.039,0.081,-0.008,0.018,-0.003
2024/01/02 07:53:30,0.033,0.088,-0.001,0.009,0.004
2024/01/02 07:54:00,0.025,0.098,-0.011,0.002,0.012
2024/01/02 07:54:30,0.021,0.078,0.002,0.005,0.020
2024/01/02 07:55:00,0.012,0.086,-0.006,0.010,0.014
2024/01/02 07:55:30,-0.001,0.068,-0.016,0.013,0.008
2024/01/02 07:56:00,-0.008,0.053,0.021,0.007,-0.009
2024/01/02 07:56:30,-0.013,0.053,-0.007,-0.002,-0.022
2024/01/02 07:57:00,-0.022,0.044,-0.001,-0.010,-0.022
2024/01/02 07:57:30,-0.034,0.034,0.020,-0.016,-0.025
2024/01/02 07:58:00,-0.043,0.024,0.033,-0.016,-0.022
2024/01/02 07:58:30,-0.045,0.018,0.035,-0.010,-0.019
2024/01/02 07:59:00,-0.051,-0.002,0.010,-0.010,-0.024
2024/01/02 07:59:30,-0.061,-0.012,0.026,-0.010,-0.025
2024/01/02 08:00:00,-0.061,-0.014,0.016,-0.007,-0.021
2024/01/02 08:00:30,-0.066,-0.021,0.017,-0.007,-0.010
2024/01/02 08:01:00,-0.068,-0.031,0.005,-0.010,-0.003
2024/01/02 08:01:30,-0.065,-0.029,0.011,-0.005,-0.001
2024/01/02 08:02:00,-0.066,-0.036,-0.004,0.003,0.001
2024/01/02 08:02:30,-0.067,-0.042,-0.010,0.006,0.000
2024/01/02 08:03:00,-0.065,-0.046,-0.018,0.004,0.002
2024/01/02 08:03:30,-0.058,-0.037,-0.012,-0.005,0.008
2024/01/02 08:04:00,-0.056,-0.053,-0.005,-0.004,0.017
2024/01/02 08:04:30,-0.049,-0.039,0.001,0.001,0.020
2024/01/02 08:05:00,-0.047,-0.049,0.014,0.007,0.021
2024/01/02 08:05:30,-0.046,-0.047,-0.004,0.009,0.011
2024/01/02 08:06:00,-0.043,-0.044,0.008,0.008,0.011
2024/01/02 08:06:30,-0.043,-0.033,0.007,0.004,0.005
2024/01/02 08:07:00,-0.033,-0.033,0.016,-0.004,0.014
2024/01/02 08:07:30,-0.032,-0.032,0.011,-0.009,0.008
2024/01/02 08:08:00,-0.036,-0.034,0.006,-0.014,0.015
2024/01/02 08:08:30,-0.039,-0.040,-0.001,-0.014,0.014
2024/01/02 08:09:00,-0.035,-0.040,0.019,-0.003,0.024
2024/01/02 08:09:30,-0.041,-0.045,-0.015,-0.004,0.021
2024/01/02 08:10:00,-0.046,-0.050,-0.004,-0.011,0.034
2024/01/02 08:10:30,-0.051,-0.049,-0.037,-0.019,0.025
2024/01/02 08:11:00,-0.049,-0.048,-0.016,-0.023,0.029
2024/01/02 08:11:30,-0.051,-0.061,-0.009,-0.022,0.020
2024/01/02 08:12:00,-0.058,-0.061,-0.031,-0.018,0.022
2024/01/02 08:12:30,-0.056,-0.061,-0.006,-0.013,0.015
2024/01/02 08:13:00,-0.053,-0.066,0.014,-0.009,0.010
2024/01/02 08:13:30,-0.053,-0.063,-0.026,-0.014,-0.006
2024/01/02 08:14:00,-0.050,-0.062,0.009,-0.015,-0.022
2024/01/02 08:14:30,-0.047,-0.049,0.002,-0.012,-0.031
2024/01/02 08:15:00,-0.036,-0.050,0.002,-0.011,-0.040
2024/01/02 08:15:30,-0.032,-0.050,-0.019,-0.008,-0.038
2024/01/02 08:16:00,-0.025,-0.021,-0.031,-0.005,-0.045
2024/01/02 08:16:30,-0.008,-0.023,-0.016,-0.002,-0.039
2024/01/02 08:17:00,-0.007,-0.021,-0.012,-0.006,-0.046
2024/01/02 08:17:30,0.009,-0.005,0.002,-0.008,-0.031
2024/01/02 08:18:00,0.018,0.014,-0.007,-0.002,-0.041
2024/01/02 08:18:30,0.025,0.031,0.018,-0.003,-0.026
2024/01/02 08:19:00,0.038,0.025,-0.010,-0.007,-0.032
2024/01/02 08:19:30,0.045,0.036,0.023,-0.005,-0.024
2024/01/02 08:20:00,0.049,0.055,0.014,0.004,-0.019
2024/01/02 08:20:30,0.053,0.052,0.003,0.005,-0.025
2024/01/02 08:21:00,0.058,0.067,0.020,0.006,-0.027
2024/01/02 08:21:30,0.062,0.075,0.028,0.002,-0.029
2024/01/02 08:22:00,0.063,0.079,0.025,-0.005,-0.021
2024/01/02 08:22:30,0.061,0.089,-0.003,-0.001,-0.020
2024/01/02 08:23:00,0.064,0.075,0.014,0.008,-0.011
2024/01/02 08:23:30,0.056,0.076,0.035,0.012,0.001
2024/01/02 08:24:00,0.053,0.094,0.015,0.011,0.012
2024/01/02 08:24:30,0.054,0.075,0.002,0.010,0.016
2024/01/02 08:25:00,0.046,0.082,-0.005,0.005,0.024
2024/01/02 08:25:30,0.047,0.077,-0.006,0.000,0.023
2024/01/02 08:26:00,0.039,0.074,-0.005,0.001,0.032
2024/01/02 08:26:30,0.036,0.065,0.003,0.009,0.021
2024/01/02 08:27:00,0.037,0.056,0.015,0.010,0.036
2024/01/02 08:27:30,0.030,0.060,0.001,0.010,0.026
2024/01/02 08:28:00,0.028,0.055,0.038,0.005,0.044
2024/01/02 08:28:30,0.026,0.054,0.006,0.001,0.039
2024/01/02 08:29:00,0.022,0.043,0.014,-0.001,0.043
2024/01/02 08:29:30,0.023,0.048,-0.015,-0.002,0.035
2024/01/02 08:30:00,0.015,0.036,0.017,0.004,0.039
2024/01/02 08:30:30,0.014,0.040,-0.001,0.010,0.025
2024/01/02 08:31:00,0.010,0.024,-0.009,0.009,0.017
2024/01/02 08:31:30,0.014,0.027,0.002,0.007,0.010
2024/01/02 08:32:00,0.010,0.016,-0.003,0.009,-0.004
2024/01/02 08:32:30,0.004,0.020,0.011,0.009,-0.007
2024/01/02 08:33:00,0.003,0.009,-0.012,0.010,-0.016
2024/01/02 08:33:30,0.001,0.004,-0.013,0.016,-0.008
2024/01/02 08:34:00,0.007,-0.006,-0.007,0.020,0.000
2024/01/02 08:34:30,0.010,-0.005,-0.014,0.018,0.002
2024/01/02 08:35:00,0.015,-0.017,0.004,0.014,0.013
2024/01/02 08:35:30,0.013,-0.028,-0.009,0.011,0.014
2024/01/02 08:36:00,0.018,-0.029,-0.012,0.009,0.011
2024/01/02 08:36:30,0.023,-0.037,-0.028,0.012,0.015
2024/01/02 08:37:00,0.021,-0.045,0.020,0.017,0.017
2024/01/02 08:37:30,0.027,-0.056,0.016,0.022,0.006
2024/01/02 08:38:00,0.027,-0.063,-0.012,0.015,0.003
2024/01/02 08:38:30,0.030,-0.066,-0.023,0.004,-0.009
2024/01/02 08:39:00,0.024,-0.072,-0.012,-0.004,-0.011
2024/01/02 08:39:30,0.021,-0.067,-0.013,-0.002,-0.015
2024/01/02 08:40:00,0.017,-0.074,0.002,-0.002,-0.002
2024/01/02 08:40:30,0.016,-0.071,0.000,0.008,-0.004
2024/01/02 08:41:00,0.012,-0.066,-0.005,0.016,-0.012
2024/01/02 08:41:30,0.007,-0.066,-0.002,0.008,-0.024
2024/01/02 08:42:00,0.004,-0.056,0.003,-0.001,-0.026
2024/01/02 08:42:30,-0.002,-0.052,-0.022,-0.005,-0.039
2024/01/02 08:43:00,-0.002,-0.036,-0.003,-0.012,-0.033
2024/01/02 08:43:30,-0.008,-0.033,0.009,-0.018,-0.030
2024/01/02 08:44:00,-0.012,-0.024,-0.002,-0.011,-0.015
2024/01/02 08:44:30,-0.018,-0.006,-0.022,-0.004,-0.012
2024/01/02 08:45:00,-0.019,-0.011,-0.001,0.000,-0.011
2024/01/02 08:45:30,-0.021,0.000,0.001,-0.004,-0.010
2024/01/02 08:46:00,-0.030,0.005,0.012,-0.015,-0.016
2024/01/02 08:46:30,-0.032,0.009,-0.006,-0.026,-0.013
2024/01/02 08:47:00,-0.035,0.038,0.003,-0.025,-0.014
2024/01/02 08:47:30,-0.033,0.032,0.013,-0.016,0.000
2024/01/02 08:48:00,-0.035,0.042,0.003,-0.005,0.008
2024/01/02 08:48:30,-0.031,0.044,0.011,0.001,0.017
2024/01/02 08:49:00,-0.025,0.051,0.016,-0.005,0.021
2024/01/02 08:49:30,-0.024,0.036,0.021,-0.012,0.025
2024/01/02 08:50:00,-0.018,0.046,0.017,-0.014,0.026
2024/01/02 08:50:30,-0.014,0.054,0.039,-0.011,0.034
2024/01/02 08:51:00,-0.015,0.048,0.008,-0.007,0.032
2024/01/02 08:51:30,-0.003,0.045,0.004,0.002,0.042
2024/01/02 08:52:00,-0.001,0.030,0.020,0.000,0.045
2024/01/02 08:52:30,0.002,0.026,0.029,-0.012,0.039
2024/01/02 08:53:00,0.002,0.010,0.022,-0.019,0.036
2024/01/02 08:53:30,0.002,-0.001,0.022,-0.022,0.028
2024/01/02 08:54:00,0.007,-0.015,0.014,-0.012,0.033
2024/01/02 08:54:30,0.008,-0.028,0.026,-0.002,0.031
2024/01/02 08:55:00,0.008,-0.042,-0.002,0.003,0.030
2024/01/02 08:55:30,0.007,-0.048,0.004,0.008,0.027
2024/01/02 08:56:00,0.008,-0.068,0.024,0.000,0.014
2024/01/02 08:56:30,0.006,-0.079,0.004,-0.004,0.004
2024/01/02 08:57:00,0.008,-0.078,-0.028,-0.005,-0.008
2024/01/02 08:57:30,0.002,-0.089,-0.028,-0.004,-0.016
2024/01/02 08:58:00,0.003,-0.088,-0.018,0.004,-0.024
2024/01/02 08:58:30,-0.003,-0.083,-0.040,0.010,-0.019
2024/01/02 08:59:00,-0.008,-0.084,-0.014,0.002,-0.022
2024/01/02 08:59:30,-0.014,-0.085,-0.026,-0.007,-0.017
2024/01/02 09:00:00,-0.015,-0.070,-0.034,-0.006,-0.012
2024/01/02 09:00:30,-0.017,-0.057,-0.012,0.002,-0.010
2024/01/02 09:01:00,-0.020,-0.056,-0.026,0.008,-0.013
2024/01/02 09:01:30,-0.025,-0.035,-0.024,0.009,-0.014
2024/01/02 09:02:00,-0.022,-0.041,-0.033,0.007,-0.020
2024/01/02 09:02:30,-0.026,-0.031,-0.021,0.003,-0.028
2024/01/02 09:03:00,-0.027,-0.024,-0.011,-0.005,-0.034
2024/01/02 09:03:30,-0.022,-0.016,-0.015,-0.004,-0.035
2024/01/02 09:04:00,-0.022,-0.011,-0.030,0.004,-0.037
2024/01/02 09:04:30,-0.024,0.002,-0.036,0.005,-0.026
2024/01/02 09:05:00,-0.024,0.010,-0.015,0.005,-0.019
2024/01/02 09:05:30,-0.018,0.025,-0.016,0.015,0.000
2024/01/02 09:06:00,-0.013,0.027,-0.022,0.015,-0.002
2024/01/02 09:06:30,-0.010,0.037,-0.017,0.004,0.010
2024/01/02 09:07:00,-0.011,0.044,-0.019,0.006,0.003
2024/01/02 09:07:30,-0.002,0.055,-0.013,0.014,0.005
2024/01/02 09:08:00,-0.004,0.064,0.005,0.015,-0.004
2024/01/02 09:08:30,0.002,0.059,0.008,0.014,-0.004
2024/01/02 09:09:00,0.006,0.070,-0.003,0.016,-0.007
2024/01/02 09:09:30,0.006,0.079,-0.008,0.013,-0.009
2024/01/02 09:10:00,0.011,0.104,0.021,0.006,-0.018
2024/01/02 09:10:30,0.013,0.111,0.019,0.005,-0.014
2024/01/02 09:11:00,0.010,0.105,0.023,0.006,-0.021
2024/01/02 09:11:30,0.011,0.110,0.028,0.007,-0.015
2024/01/02 09:12:00,0.009,0.105,0.036,0.006,-0.020
2024/01/02 09:12:30,0.008,0.105,0.039,0.005,-0.022
2024/01/02 09:13:00,0.005,0.105,0.025,0.000,-0.009
2024/01/02 09:13:30,-0.003,0.093,0.027,-0.004,-0.017
2024/01/02 09:14:00,-0.004,0.086,0.024,-0.005,-0.012
2024/01/02 09:14:30,-0.013,0.082,0.032,-0.013,-0.013
2024/01/02 09:15:00,-0.017,0.069,-0.001,-0.010,-0.015
2024/01/02 09:15:30,-0.021,0.063,0.021,-0.003,-0.015
2024/01/02 09:16:00,-0.024,0.059,0.020,-0.003,-0.017
2024/01/02 09:16:30,-0.027,0.048,0.022,-0.012,-0.009
2024/01/02 09:17:00,-0.035,0.030,-0.001,-0.016,0.000
2024/01/02 09:17:30,-0.034,0.022,0.001,-0.015,0.003
2024/01/02 09:18:00,-0.033,0.012,-0.018,-0.019,0.007
2024/01/02 09:18:30,-0.034,0.010,-0.006,-0.012,0.008
2024/01/02 09:19:00,-0.031,-0.006,0.004,-0.002,0.007
2024/01/02 09:19:30,-0.029,-0.016,-0.025,-0.003,0.007
2024/01/02 09:20:00,-0.025,-0.032,-0.025,-0.006,0.003
2024/01/02 09:20:30,-0.019,-0.040,-0.002,-0.001,0.018
2024/01/02 09:21:00,-0.017,-0.049,0.020,-0.001,0.012
2024/01/02 09:21:30,-0.008,-0.059,-0.037,0.002,0.026
2024/01/02 09:22:00,-0.007,-0.076,-0.027,0.003,0.026
2024/01/02 09:22:30,-0.004,-0.071,-0.007,-0.002,0.043
2024/01/02 09:23:00,-0.001,-0.076,-0.002,-0.006,0.042
2024/01/02 09:23:30,0.005,-0.089,-0.018,0.002,0.045
2024/01/02 09:24:00,0.009,-0.088,-0.023,0.005,0.044
2024/01/02 09:24:30,0.005,-0.083,-0.009,0.004,0.038
2024/01/02 09:25:00,0.013,-0.081,-0.021,0.000,0.026
2024/01/02 09:25:30,0.018,-0.074,-0.028,-0.001,0.017
2024/01/02 09:26:00,0.017,-0.060,0.008,-0.002,0.005
2024/01/02 09:26:30,0.024,-0.056,0.002,-0.006,-0.010
2024/01/02 09:27:00,0.027,-0.061,-0.014,-0.001,-0.022
2024/01/02 09:27:30,0.030,-0.043,-0.006,0.003,-0.022
2024/01/02 09:28:00,0.029,-0.037,-0.009,0.000,-0.031
2024/01/02 09:28:30,0.030,-0.034,-0.017,-0.006,-0.029
2024/01/02 09:29:00,0.036,-0.031,-0.006,-0.006,-0.038
2024/01/02 09:29:30,0.037,-0.028,0.014,-0.004,-0.040
2024/01/02 09:30:00,0.037,-0.020,0.024,0.000,-0.044
2024/01/02 09:30:30,0.039,-0.016,0.000,0.005,-0.037
2024/01/02 09:31:00,0.041,-0.011,0.005,0.005,-0.021
2024/01/02 09:31:30,0.037,-0.016,0.006,0.000,-0.011
2024/01/02 09:32:00,0.037,-0.017,0.024,-0.007,-0.007
2024/01/02 09:32:30,0.039,-0.014,0.024,-0.004,-0.010
2024/01/02 09:33:00,0.041,-0.027,0.015,0.000,-0.014
2024/01/02 09:33:30,0.039,-0.021,0.038,0.000,-0.013
2024/01/02 09:34:00,0.033,-0.022,0.034,0.000,-0.022
2024/01/02 09:34:30,0.031,-0.018,0.008,-0.001,-0.014
2024/01/02 09:35:00,0.034,-0.021,0.031,-0.002,-0.014
2024/01/02 09:35:30,0.030,-0.026,0.028,-0.005,-0.011
2024/01/02 09:36:00,0.029,-0.011,0.024,-0.011,-0.011
2024/01/02 09:36:30,0.029,-0.014,0.050,-0.011,-0.001
2024/01/02 09:37:00,0.028,-0.006,0.025,-0.005,0.009
2024/01/02 09:37:30,0.026,0.004,0.023,0.002,0.009
2024/01/02 09:38:00,0.025,0.002,0.021,0.007,0.025
2024/01/02 09:38:30,0.020,0.008,0.024,0.004,0.029
2024/01/02 09:39:00,0.023,0.001,0.019,-0.002,0.032
2024/01/02 09:39:30,0.020,0.017,0.006,-0.002,0.030
2024/01/02 09:40:00,0.021,0.027,-0.003,0.003,0.032
2024/01/02 09:40:30,0.023,0.033,-0.017,0.010,0.027
2024/01/02 09:41:00,0.020,0.024,-0.003,0.011,0.032
2024/01/02 09:41:30,0.022,0.030,-0.016,0.006,0.036
2024/01/02 09:42:00,0.021,0.041,-0.015,0.002,0.054
2024/01/02 09:42:30,0.017,0.041,-0.025,0.001,0.062
2024/01/02 09:43:00,0.015,0.026,-0.025,0.005,0.055
2024/01/02 09:43:30,0.013,0.028,-0.008,0.010,0.055
2024/01/02 09:44:00,0.006,0.039,-0.004,0.006,0.033
2024/01/02 09:44:30,0.004,0.037,-0.001,0.002,0.019
2024/01/02 09:45:00,0.000,0.030,0.002,0.008,0.007
2024/01/02 09:45:30,-0.005,0.036,0.010,0.011,0.010
2024/01/02 09:46:00,-0.011,0.034,0.000,0.012,0.022
2024/01/02 09:46:30,-0.017,0.031,-0.020,0.010,0.028
2024/01/02 09:47:00,-0.022,0.032,-0.007,0.008,0.034
2024/01/02 09:47:30,-0.029,0.039,-0.005,-0.001,0.035
2024/01/02 09:48:00,-0.033,0.031,0.004,-0.004,0.023
2024/01/02 09:48:30,-0.035,0.033,0.022,0.002,0.013
2024/01/02 09:49:00,-0.041,0.036,-0.002,0.006,0.000
2024/01/02 09:49:30,-0.048,0.038,0.001,0.004,0.011
2024/01/02 09:50:00,-0.048,0.047,-0.004,0.000,-0.001
2024/01/02 09:50:30,-0.049,0.041,-0.016,0.003,0.005
2024/01/02 09:51:00,-0.054,0.037,-0.008,0.003,-0.010
2024/01/02 09:51:30,-0.056,0.044,-0.004,0.004,-0.001
2024/01/02 09:52:00,-0.052,0.039,-0.012,0.008,-0.015
2024/01/02 09:52:30,-0.050,0.034,0.013,0.009,-0.014
2024/01/02 09:53:00,-0.045,0.030,-0.010,0.006,-0.020
2024/01/02 09:53:30,-0.040,0.039,-0.020,0.006,-0.022
2024/01/02 09:54:00,-0.037,0.021,-0.028,0.007,-0.032
2024/01/02 09:54:30,-0.026,0.013,-0.013,0.011,-0.027
2024/01/02 09:55:00,-0.023,0.027,-0.026,0.018,-0.034
2024/01/02 09:55:30,-0.019,0.009,-0.019,0.014,-0.038
